"Ticket";"Tipo de ticket";"Cliente";"Unidade de Negócio";"Contato";"Categoria";"Técnico";"Data de criação";"Data de finalização";"Situação";"Setor do Solicitante";"Mesa de trabalho";"Avaliação";"Descrição"
1071;"Análise";"VERDELIMA RESTAURANTE";"---";"VERDE LIMA RESTAURANTE ";"Financeiro";"Matheus Solon";"13/12/2023 20:30";"13/12/2023 20:31";"Finalizado";"Financeiro";"Suporte Técnico";1;"erro ao colocar conta no conta a pagar como pago"
1070;"Finalizado e solucionado com sucesso";"PAO MIX (LOJA 2)";"---";"Socorro Pao mix,Pão Mix (Loja 2 - ARCO)";"Ipos Mobile - problema";"Matheus Solon";"13/12/2023 20:24";"13/12/2023 20:24";"Finalizado";"Frente de loja";"Suporte Técnico";;"interação"
1069;"Finalizado e solucionado com sucesso";"TORTEL� ALDEOTA";"---";"simone";"Movimentação - duvidas";"Matheus Solon";"13/12/2023 20:18";"13/12/2023 20:19";"Finalizado";"Frente de loja";"Suporte Técnico";;"duvida sobre demanda"
1068;"Finalizado e solucionado com sucesso";"RESTAURANTE PAULINHO GRILL";"---";"Paulinho Grill,Paulinho Grill";"Infraestrutura - problema";"Matheus Solon";"13/12/2023 20:16";"";"A fazer";"Frente de loja";"Suporte Técnico";;"erro na impressora"
1067;"Finalizado e solucionado com sucesso";"BISCOITOS BRIEJER - RIOMAR";"---";"Horrana - Briejer Riomar,Leda Melo - Briejer Rio mar";"Fiscal - duvidas";"Matheus Solon";"13/12/2023 20:07";"13/12/2023 20:07";"Finalizado";"Frente de loja";"Suporte Técnico";5;"nota de acobertamento"
1066;"Finalizado e solucionado com sucesso";"SAVU";"---";"EDILENE,Liege - Savu,Ingrid (Savu),Wagner - SAVU,fabiana,Davy Savu,Letícia (Savú)";"Integração delivery - problema";"Matheus Solon";"13/12/2023 19:58";"13/12/2023 19:59";"Finalizado";"Frente de loja";"Suporte Técnico";5;"integrador com erro"
1065;"Finalizado e solucionado com sucesso";"AÇAI BERRY AROEIRA";"---";"Açai Berry - Aroeira";"Movimentação - duvidas";"Matheus Solon";"13/12/2023 19:54";"13/12/2023 19:55";"Finalizado";"Frente de loja";"Suporte Técnico";3;"duviida tabela de preço"
1064;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS BATURITE";"---";"Arlecio (freitas Express Baturite),Freitas,Ericles Freitas Baturite,Roberta - freitas Baturite,Bruna";"Movimentação - duvidas";"Matheus Solon";"13/12/2023 19:42";"13/12/2023 19:42";"Finalizado";"Frente de loja";"Suporte Técnico";;"duvida sobre tabela de preço"
1063;"Finalizado e solucionado com sucesso";"BISCOITOS BRIEJER - DEL PASEO";"---";"Biscoitos Briejer - Del Passeo";"Movimentação - duvidas";"Matheus Solon";"13/12/2023 19:29";"13/12/2023 19:29";"Finalizado";"Frente de loja";"Suporte Técnico";;"duvida sobre relatorio"
1062;"Finalizado e solucionado com sucesso";"YAKICHINA MONTESE";"---";"Clebia - Yakichina,Noronha,Yakichina Montese,Lavinia - Yakichina";"Ipos Mobile - problema";"Matheus Solon";"13/12/2023 19:24";"13/12/2023 19:25";"Finalizado";"Frente de loja";"Suporte Técnico";;"mobile"
1061;"Finalizado e solucionado com sucesso";"DOLCE DIVINO";"---";"Indrid,Ingrid,Marina Moreira - Dolce Divino,Maria Clara(Dona) - Dolce Divino,Mikaelly (Dolce Divino ";"Ipos Desktop (PDV) - problema";"Carlos Dourado";"13/12/2023 19:01";"13/12/2023 19:02";"Finalizado";"Frente de loja";"Suporte Técnico";;"Erro na connection string"
1060;"Finalizado e solucionado com sucesso";"DONKEY HEAD _ MARAPONGA";"---";"Tainah Medina Donkey Head Maraponga";"Administrativo - Dúvidas";"Carlos Dourado";"13/12/2023 19:00";"13/12/2023 19:01";"Finalizado";"Frente de loja";"Suporte Técnico";;"interação"
1059;"Finalizado e solucionado com sucesso";"DOLCE DIVINO";"DOLCE DIVINO";"Indrid,Ingrid,Marina Moreira - Dolce Divino,Maria Clara(Dona) - Dolce Divino,Mikaelly (Dolce Divino ";"Movimentação - duvidas";"Carlos Dourado";"13/12/2023 18:58";"13/12/2023 18:59";"Finalizado";"Administrativo";"Suporte Técnico";;"solicitou Reunião com o saulo"
1058;"Finalizado e solucionado com sucesso";"BARNEYS BURGER - MT";"BARNEYS BURGER - MT";"Caroline castro,Luziana  - Barneys Aldeota,Flavio Barneys,Barneys (Maria Tomazia),Barneys MT,Pim Foo";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"13/12/2023 18:46";"13/12/2023 18:48";"Finalizado";"Frente de loja";"Suporte Técnico";;"Esse atendimento será encerrado por falta de interação com usuário. Mas não se preocupe estou aqui a disposição para ajudar sempre que for preciso, basta me chamar novamente :winking_face:"
1057;"Finalizado e solucionado com sucesso";"DOLCE DIVINO";"---";"Indrid,Ingrid,Marina Moreira - Dolce Divino,Maria Clara(Dona) - Dolce Divino,Mikaelly (Dolce Divino ";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"13/12/2023 18:46";"13/12/2023 18:47";"Finalizado";"Frente de loja";"Suporte Técnico";;"Esse atendimento será encerrado por falta de interação com usuário. Mas não se preocupe estou aqui a disposição para ajudar sempre que for preciso, basta me chamar novamente :winking_face:"
1056;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - TIANGUA";"---";"Rozedna Costa Lima,Freitas Express Tiangua,Ramiro - Loja Freitas Express Tianguá 2";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"13/12/2023 18:36";"13/12/2023 18:37";"Finalizado";"Frente de loja";"Suporte Técnico";4;"Duvida sobre XML do PDV"
1055;"Finalizado e solucionado com sucesso";"BOLARIA RAFAELA FONTES - SATELITE";"---";"Bolaria Rafaela Fontes - Satelite";"Administrativo - Dúvidas";"Guilherme Lima";"13/12/2023 18:35";"13/12/2023 18:36";"Finalizado";"Administrativo";"Suporte Técnico";1;"Foi liberado todas as permissões para a Karol"
1054;"Finalizado e solucionado com sucesso";"PONTO DO SPETTO";"---";"Vicente Vitaliano,Wagner Lima - ponto do spetto";"Ipos Mobile - duvidas";"Guilherme Lima";"13/12/2023 18:22";"13/12/2023 18:24";"Finalizado";"Frente de loja";"Suporte Técnico";;"Alterado IP"
1053;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - ITAPUA";"---";"Fagner,Leonate (Freitas Express),Adailton (Freitas Itapuã), Lorena - Express Itapuã";"Financeiro / Boleto";"Priscilla Silva";"13/12/2023 18:16";"13/12/2023 18:17";"Finalizado";"Financeiro";"Financeiro";2;"Cliente alega não receber os boletos através do asaas"
1052;"Finalizado e solucionado com sucesso";"RESTAURANTE PAULINHO GRILL";"---";"Paulinho Grill";"Administrativo - Dúvidas";"Guilherme Lima";"13/12/2023 18:09";"13/12/2023 18:10";"Finalizado";"Frente de loja";"Suporte Técnico";;"Duvidas com permissão"
1051;"Finalizado e solucionado com sucesso";"BOLARIA RAFAELA FONTES";"---";"Margarida  - Bolaria Rafaela Fontes Coophab,Bolaria Rafaela Fontes - Loja 2 Abel,Rafael - Bolaria,Ca";"Movimentação - duvidas";"Guilherme Lima";"13/12/2023 18:06";"13/12/2023 18:07";"Finalizado";"Administrativo";"Suporte Técnico";;"informado a colocar : Coopanest RN - Coop. dos Médicos Anestesiologistas do RN"
1050;"Bug";"SIQUEIRA INDUSTRIA E COMERCIO DE MOVEIS LTDA";"---";"Mikaele - Moveis ";"Financeiro - problema";"Henrique Felipe";"13/12/2023 17:55";"";"A fazer";"Financeiro";"Desenvolvimento";;"Problema com o relatório Plano de conta - TOTAL"
1049;"Finalizado e solucionado com sucesso";"CORTILE RISTORANTE";"---";"Wilter,João Melo - Cortile,Babbi - Cortile,Marcos Miller (Cortille)";"Financeiro - problema";"Guilherme Lima";"13/12/2023 17:53";"13/12/2023 17:55";"Finalizado";"Financeiro";"Suporte Técnico";;"Conferencia Financeira- O valor da conta CAIXA estava zerado visualmente"
1048;"Finalizado e solucionado com sucesso";"TORTEL� ALDEOTA";"---";"simone";"Movimentação - duvidas";"Guilherme Lima";"13/12/2023 17:53";"13/12/2023 17:54";"Finalizado";"Frente de loja";"Suporte Técnico";;"Interação"
1047;"Finalizado e solucionado com sucesso";"PADARIA BOM PRE�O";"---";"Joviano - Bom preço Padaria";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"13/12/2023 17:52";"13/12/2023 17:53";"Finalizado";"Frente de loja";"Suporte Técnico";;"Dado a permissão de visualizar a venda"
1046;"Finalizado e solucionado com sucesso";"NOELIA DOCES E SALGADOS - UNIDADE ALDEOTA";"---";"Silvia - Noelia,Noelia Aldeota";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"13/12/2023 17:48";"13/12/2023 17:52";"Finalizado";"Frente de loja";"Suporte Técnico";4;"Informado  para ir adiantamentos no PDV"
1045;"Implantação";"RESTAURANTE VICTOR HUGO";"---";"Ana Paula - RESTAURANTE VICTOR HUGO";"Movimentação - duvidas";"Carlos Dourado";"13/12/2023 17:08";"";"A fazer";"Administrativo";"Suporte Técnico";2;"Implantação - cadastro de ""notas avulsas"""
1044;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - TIANGUA";"---";"Rozedna Costa Lima,Freitas Express Tiangua,Ramiro - Loja Freitas Express Tianguá 2";"Fiscal - duvidas";"Eduardo Lopes";"13/12/2023 16:58";"13/12/2023 16:58";"Finalizado";"Frente de loja";"Suporte Técnico";5;"XML nov 23"
1043;"Finalizado e solucionado com sucesso";"CICCIO FORNERIA";"CICCIO FORNERIA";"Sabrina,Cristina - Ciccio,Ciccio,Ciccio,Ciccio - Compostela ";"Movimentação - problema";"Daniel Weber";"13/12/2023 16:49";"13/12/2023 16:50";"Finalizado";"Administrativo";"Suporte Técnico";5;"Esse atendimento será encerrado por falta de interação com usuário. Mas não se preocupe estou aqui a disposição para ajudar sempre que for preciso, basta me chamar novamente ﻿:winking_face:"
1042;"Finalizado e solucionado com sucesso";"VERDELIMA RESTAURANTE";"---";"VERDE LIMA RESTAURANTE ";"Movimentação - problema";"Daniel Weber";"13/12/2023 16:37";"13/12/2023 16:38";"Finalizado";"Administrativo";"Suporte Técnico";4;"Cliente solicita mudar sistema de CPU"
1041;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - BRISA SHOPPING";"---";"Jane Silva,Samara Freitas Aquiraz Brisa Shopping ,Samara (Freitas Brisa),MARILIA - Freitas Aquiraz,J";"Movimentação - duvidas";"Eduardo Lopes";"13/12/2023 16:33";"13/12/2023 16:34";"Finalizado";"Administrativo";"Suporte Técnico";;"Relatório Vendas Listagem, com desconto"
1040;"Melhoria";"SAVU";"---";"EDILENE";"Financeiro Melhorias / Melhoria nas Telas de Cadastros";"Fabiana";"13/12/2023 16:16";"";"A fazer";"Financeiro";"Assessoria Projetos";;"Conferencia de Caixa _ Quando autorizar o caixa o valor em dinheiro creditar na conta financeira na data da abertura do caixa."
1039;"Melhoria";"SAVU";"---";"EDILENE";"Movimentação - duvidas / Compras - duvidas";;"13/12/2023 16:10";"";"A fazer";"Compras";"Assessoria Projetos";;"Entrada de Nota_ quando puxar automaticamente o vencimento do boleto no entrada de nota, preencher automaticamente o campo 1 vencimento."
1038;"Finalizado e solucionado com sucesso";"CERVEJARIA TURATTI - CAMBEBA";"---";"EDER ";"Fiscal - duvidas";"Carlos Dourado";"13/12/2023 15:35";"13/12/2023 15:35";"Finalizado";"Administrativo";"Suporte Técnico";;"Dificuldade ao lançar nota de acobertamento"
1037;"Finalizado e solucionado com sucesso";"LA RACLETTE RESTAURANTE (GRUPO NEGREIROS)";"---";"Ivo Negreiros";"Financeiro / Boleto";"Priscilla Silva";"13/12/2023 15:23";"13/12/2023 15:23";"Finalizado";"Financeiro";"Financeiro";5;"Envio de Boleto"
1036;"Finalizado e solucionado com sucesso";"GABI GOURMET";"---";"Gabi Gourmet";"Ipos Mobile - duvidas";"Eduardo Lopes";"13/12/2023 14:55";"13/12/2023 14:56";"Finalizado";"Frente de loja";"Suporte Técnico";;"Tablets não conectavam"
1035;"Análise";"BISCOITOS BRIEJER - FABRICA";"---";"Biscoitos Briejer,Clau (Briejer),julieta - Briejer,Maynara,Flávia (Briejer Sócia)";"Treinamento";"Eduardo Lopes";"13/12/2023 14:25";"13/12/2023 14:26";"Finalizado";"Administrativo";"Suporte Técnico";;"Nota de transferencia"
1034;"Finalizado e solucionado com sucesso";"GRUPO M S GESTAO EM  ALIMENTACAO";"GRUPO M S GESTAO EM  ALIMENTACAO";"Eleudo Junior Oliveira";"Movimentação - problema";"Daniel Weber";"13/12/2023 14:13";"13/12/2023 14:46";"Finalizado";"Administrativo";"Suporte Técnico";;"Cliente solicita xml das notas"
1033;"Finalizado e solucionado com sucesso";"LA RACLETTE RESTAURANTE (GRUPO NEGREIROS)";"---";"Ivo Negreiros";"Movimentação - problema";"Daniel Weber";"13/12/2023 13:32";"13/12/2023 13:33";"Finalizado";"Administrativo";"Suporte Técnico";5;"Cliente com dificuldade ao enviar nota"
1032;"Finalizado e solucionado com sucesso";"LE TOUT";"---";"Carol (Le Tout)";"Movimentação - duvidas";"Carlos Dourado";"13/12/2023 13:01";"13/12/2023 13:02";"Finalizado";"Administrativo";"Suporte Técnico";;"Dúvida sobre como cadastrar produto do tipo insumo e sobre como criar fichas técnicas"
1031;"Finalizado e solucionado com sucesso";"FORT MORANGOS";"---";"Fernanda - Fort Morango,Fort morangos,Thiago  - Fort Morangos ,Luara (Fort Morangos),Thiago (Fort Mo";"API antiga";"Guilherme Lima";"13/12/2023 12:53";"13/12/2023 12:55";"Finalizado";"Frente de loja";"Suporte Técnico";;"Reiniciado a API fiscal"
1030;"Finalizado e solucionado com sucesso";"EMPORIO CAFE - FATIMA";"---";"Juliana (Empório Café Fátima)";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"13/12/2023 12:52";"13/12/2023 12:54";"Finalizado";"Frente de loja";"Suporte Técnico";;"Adicionado a permissão de visualizar os valores no PDV"
1029;"Finalizado e solucionado com sucesso";"CICCIO FORNERIA";"---";"Sabrina,Cristina - Ciccio,Ciccio,Ciccio,Ciccio - Compostela ";"Financeiro - duvidas";"Guilherme Lima";"13/12/2023 12:50";"13/12/2023 12:51";"Finalizado";"Financeiro";"Suporte Técnico";;"Duvidas com a conciliação financeira"
1028;"Finalizado e solucionado com sucesso";"Dan Cookies - Shopping Benfica";"Dan Cookies - Shopping Benfica";"Bruna Lima (Dan Cookies Loja 3 Fortaleza)";"Ipos Desktop (PDV) - duvidas";"Carlos Dourado";"13/12/2023 12:03";"13/12/2023 12:06";"Finalizado";"Frente de loja";"Suporte Técnico";;"Não localizava pedido do iFood"
1027;"Finalizado e solucionado com sucesso";"BISCOITOS BRIEJER - QUARTIER";"BISCOITOS BRIEJER - QUARTIER";"Andreza,TEKA,Jaqueline - Quartier,Luana - Biscoito Briejer";"Fiscal - problema";"Carlos Dourado";"13/12/2023 12:02";"";"A fazer";"Administrativo";"Suporte Técnico";;"Não consegui inserir participante em nota fiscal de acobertamento"
1026;"Finalizado e solucionado com sucesso";"YAKICHINA MONTESE";"---";"Clebia - Yakichina,Noronha,Yakichina Montese,Lavinia - Yakichina";"Administrativo - Dúvidas";"Eduardo Lopes";"13/12/2023 11:42";"13/12/2023 11:43";"Finalizado";"Frente de loja";"Suporte Técnico";;"Computador travado"
1025;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS BATURITE";"FREITAS EXPRESS BATURITE";"Arlecio (freitas Express Baturite),Freitas,Ericles Freitas Baturite,Roberta - freitas Baturite,Bruna";"Movimentação - problema";"Daniel Weber";"13/12/2023 11:24";"13/12/2023 11:25";"Finalizado";"Administrativo";"Suporte Técnico";1;"Cliente informa que xaixa nao esta realizando vendas"
1024;"Finalizado e solucionado com sucesso";"FD CARNES";"FD CARNES";"Rachel Teixeira - FD carnes,Fábio (FD Carnes),Janete (FD Carnes),Valdilena (FD Carnes)";"Fiscal - duvidas";"Carlos Dourado";"13/12/2023 11:16";"13/12/2023 11:16";"Finalizado";"Administrativo";"Suporte Técnico";;"Eror ao envria nota - GTIN inválido"
1023;"Finalizado e solucionado com sucesso";"SOBOLO SUL";"SOBOLO SUL";"Sobolo,milena  - sobolo";"Administrativo - Dúvidas";"Daniel Weber";"13/12/2023 11:06";"13/12/2023 11:07";"Finalizado";"Administrativo";"Suporte Técnico";;"Cliente informa erro nas vendas tef orientado entrar em contato com o suporte tef.net"
1022;"Finalizado e solucionado com sucesso";"ATACADAO COSTA _F ERINALDO CD 01";"---";"Ysabelle (Atacadão Costa F Erinaldo)";"Ipos Desktop (PDV) - problema";"Eduardo Lopes";"13/12/2023 10:22";"13/12/2023 10:23";"Finalizado";"Frente de loja";"Suporte Técnico";;"Erro no GTIN ao passar venda no PDV produto mesa plastica"
1021;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - ITAPUA";"---";"Fagner,Leonate (Freitas Express),Adailton (Freitas Itapuã), Lorena - Express Itapuã";"Financeiro";"Eduardo Lopes";"13/12/2023 10:20";"13/12/2023 10:21";"Finalizado";"Financeiro";"Suporte Técnico";1;"Solicitação de boletos com setor financeiro"
1020;"Finalizado e solucionado com sucesso";"MERCADINHO PAI E FILHOS";"---";"Carlos - mercadinho pais e filhos";"Ipos Desktop (PDV) - problema";"Eduardo Lopes";"13/12/2023 10:18";"13/12/2023 10:19";"Finalizado";"Frente de loja";"Suporte Técnico";;"MFE vermelho"
1019;"Finalizado e solucionado com sucesso";"BISCOITOS BRIEJER - FABRICA";"---";"mayara";"Administrativo - Dúvidas";"Eduardo Lopes";"13/12/2023 10:07";"13/12/2023 10:08";"Finalizado";"Administrativo";"Suporte Técnico";3;"Nada não"
1018;"Finalizado e solucionado com sucesso";"2D INFORMATICA";"---";"null";"Movimentação - problema";"Daniel Weber";"13/12/2023 10:00";"13/12/2023 10:02";"Finalizado";"Administrativo";"Suporte Técnico";;"cliente encaminhado a implantação"
1017;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - ITAPUA";"FREITAS EXPRESS - ITAPUA";"Fagner";"Administrativo - Dúvidas";"Daniel Weber";"13/12/2023 09:49";"13/12/2023 10:03";"Finalizado";"Administrativo";"Suporte Técnico";;"CLIENTE COM ERRO AO ENVIAR NOTA"
1016;"Finalizado e solucionado com sucesso";"BABBI OSTERIA";"BABBI OSTERIA";"Aline (babbi)";"Administrativo - Dúvidas";"Daniel Weber";"13/12/2023 09:22";"13/12/2023 10:34";"Finalizado";"Administrativo";"Suporte Técnico";;"Cliente deseja treinamento do sistema Verificando com o supervisor Saulo  o melhor dia para o treinamento"
1015;"Análise";"PADDOCK _ MAESTRO LISBOA";"---";"Alice Paddock,Paddock";"Fiscal - duvidas";"Eduardo Lopes";"13/12/2023 09:20";"13/12/2023 09:21";"Finalizado";"Administrativo";"Suporte Técnico";;"CF-e com vencimento errado"
1014;"Implantação";"ESPETINHO DA PRAIA";"---";"Gabrielly";"Treinamento";"Eduardo Lopes";"13/12/2023 09:07";"13/12/2023 09:08";"Finalizado";"Administrativo";"Suporte Técnico";5;"Visita implantação"
1013;"Finalizado e solucionado com sucesso";"BOLARIA RAFAELA FONTES - SATELITE";"BOLARIA RAFAELA FONTES - SAT�LITE";"Karolina - Bolaria Satélite,Bolaria Rafaela Fontes - Satelite,katarina ,Karolina - Bolaria Satélite,";"Movimentação - problema";"Daniel Weber";"13/12/2023 09:04";"13/12/2023 09:06";"Finalizado";"Administrativo";"Suporte Técnico";1;"Cliente deseja reimprimir abertura de caixa e suprimentos"
1012;"Finalizado e solucionado com sucesso";"ITAMAE SUSHI BAR";"---";"Juliana - Itame";"Infraestrutura - problema";"Matheus Solon";"12/12/2023 23:52";"12/12/2023 23:52";"Finalizado";"Frente de loja";"Suporte Técnico";5;"problema com impressora"
1011;"Finalizado e solucionado com sucesso";"Panzeroni";"---";"Andre - Panzeroni(,Panzeroni";"Movimentação - duvidas";"Matheus Solon";"12/12/2023 23:33";"12/12/2023 23:34";"Finalizado";"Frente de loja";"Suporte Técnico";;"ajuda com nota de compra"
1010;"Finalizado e solucionado com sucesso";"Panzeroni";"---";"Andre - Panzeroni(,Panzeroni";"Movimentação - duvidas";"Matheus Solon";"12/12/2023 23:02";"12/12/2023 23:03";"Finalizado";"Administrativo";"Suporte Técnico";;"duvida sobre entrada de nota de compra"
1009;"Finalizado e solucionado com sucesso";"Assis da Picanha";"---";"Edgard";"Infraestrutura - problema";"Matheus Solon";"12/12/2023 22:48";"12/12/2023 22:49";"Finalizado";"Administrativo";"Suporte Técnico";1;"impressora nova"
1008;"Finalizado e solucionado com sucesso";"RYK SUSHI";"---";"Ryk SUSHI,Ryk Sushi";"Ipos Desktop (PDV) - duvidas";"Matheus Solon";"12/12/2023 21:50";"12/12/2023 21:51";"Finalizado";"Frente de loja";"Suporte Técnico";;"pdv não estava na area de trabalho"
1007;"Bug";"YAKICHINA MONTESE";"---";"Clebia - Yakichina,Noronha,Yakichina Montese,Lavinia - Yakichina";"Integração delivery - problema";"Matheus Solon";"12/12/2023 21:16";"12/12/2023 21:18";"Finalizado";"Frente de loja";"Suporte Técnico";5;"encomenda feita manualmente veio cobrando os 10% e sumiu logo depois de criada"
1006;"Finalizado e solucionado com sucesso";"PADDOCK _ MAESTRO LISBOA";"---";"Alice Paddock,Paddock";"Fiscal - problema";"Matheus Solon";"12/12/2023 20:59";"12/12/2023 21:00";"Finalizado";"Frente de loja";"Suporte Técnico";;"mfe vermelho"
1005;"Finalizado e solucionado com sucesso";"PAO MIX - LJ 03";"---";"Laiane,Wesley Pão Mix (Centro de Convenções)";"Fiscal - problema";"Matheus Solon";"12/12/2023 20:23";"12/12/2023 20:23";"Finalizado";"Frente de loja";"Suporte Técnico";;"compartilhar mfe"
